6.51281e-09|-0.00280408
6.5111e-09|-0.00280433
6.5099e-09|-0.00280437
6.50875e-09|-0.0028044
6.50777e-09|-0.00280443
6.5069e-09|-0.00280446
6.50614e-09|-0.00280448
6.50547e-09|-0.0028045
6.50488e-09|-0.00280452
6.50436e-09|-0.00280454
6.5039e-09|-0.00280455
6.5035e-09|-0.00280457
6.50314e-09|-0.00280458
6.50283e-09|-0.00280459
6.50256e-09|-0.0028046
6.50232e-09|-0.0028046
6.5021e-09|-0.00280461
6.50192e-09|-0.00280462
6.50175e-09|-0.00280462
6.50161e-09|-0.00280463
6.50148e-09|-0.00280463
6.50137e-09|-0.00280463
6.50127e-09|-0.00280464
6.50119e-09|-0.00280464
6.50111e-09|-0.00280464
6.50104e-09|-0.00280464
6.50098e-09|-0.00280464
6.50093e-09|-0.00280465
6.50089e-09|-0.00280465
6.50084e-09|-0.00280465
6.50081e-09|-0.00280465
6.50078e-09|-0.00280465
6.50075e-09|-0.00280465
6.50073e-09|-0.00280465
6.50071e-09|-0.00280465
6.50069e-09|-0.00280465
6.50067e-09|-0.00280465
6.49753e-09|-0.00560879
6.46717e-09|-0.0112183
6.37952e-09|-0.019633
6.2015e-09|-0.0308531
5.91217e-09|-0.0442926
5.55678e-09|-0.0577324
5.18901e-09|-0.0711723
4.81775e-09|-0.0846122
4.44294e-09|-0.098052
4.06031e-09|-0.111492
3.66437e-09|-0.124932
3.2511e-09|-0.138371
2.81986e-09|-0.151811
2.374e-09|-0.165251
1.92018e-09|-0.178691
1.46656e-09|-0.192131
1.02045e-09|-0.205571
5.86132e-10|-0.21901
1.63656e-10|-0.23245
-2.50989e-10|-0.24589
-6.6431e-10|-0.25933
-1.08287e-09|-0.27277
-1.51085e-09|-0.286209
-1.94844e-09|-0.299649
-2.39173e-09|-0.313089
-2.83409e-09|-0.326529
-3.26861e-09|-0.339969
-3.69064e-09|-0.353408
-4.09954e-09|-0.366848
-4.49894e-09|-0.380288
-4.89545e-09|-0.393728
-5.29623e-09|-0.407168
-5.70637e-09|-0.420607
-6.12702e-09|-0.434047
-6.55498e-09|-0.447487
-6.98394e-09|-0.460927
-7.40682e-09|-0.474367
-7.81845e-09|-0.487806
-8.21751e-09|-0.501246
-8.60704e-09|-0.514686
-8.99339e-09|-0.528126
-9.3838e-09|-0.541566
-9.7838e-09|-0.555005
-1.01951e-08|-0.568445
-1.06152e-08|-0.581885
-1.10379e-08|-0.595325
-1.14561e-08|-0.608765
-1.18641e-08|-0.622205
-1.226e-08|-0.635644
-1.26461e-08|-0.649084
-1.30285e-08|-0.662524
-1.34143e-08|-0.675964
-1.38095e-08|-0.689404
-1.42164e-08|-0.702843
-1.4633e-08|-0.716283
-1.50535e-08|-0.729723
-1.54708e-08|-0.743163
-1.58787e-08|-0.756603
-1.62747e-08|-0.770042
-1.66606e-08|-0.783482
-1.70419e-08|-0.796922
-1.74258e-08|-0.810362
-1.78186e-08|-0.823802
-1.82231e-08|-0.837241
-1.8638e-08|-0.850681
-1.90579e-08|-0.864121
-1.94757e-08|-0.877561
-1.9885e-08|-0.891001
-2.02826e-08|-0.90444
-2.06695e-08|-0.91788
-2.1051e-08|-0.93132
-2.14341e-08|-0.94476
-2.18253e-08|-0.9582
-2.22283e-08|-0.971639
-2.26421e-08|-0.985079
-2.30619e-08|-0.998519
-2.34807e-08|-1.01196
-2.38918e-08|-1.0254
-2.42913e-08|-1.03884
-2.46799e-08|-1.05228
-2.5062e-08|-1.06572
-2.54448e-08|-1.07916
-2.5835e-08|-1.0926
-2.62366e-08|-1.10604
-2.66495e-08|-1.11948
-2.70692e-08|-1.13292
-2.74891e-08|-1.14636
-2.7902e-08|-1.1598
-2.83037e-08|-1.17324
-2.86941e-08|-1.18668
-2.90773e-08|-1.20012
-2.946e-08|-1.21356
-2.98492e-08|-1.227
-3.02496e-08|-1.24044
-3.06615e-08|-1.25388
-3.10812e-08|-1.26732
-3.15019e-08|-1.28075
-3.19167e-08|-1.29419
-3.23207e-08|-1.30763
-3.27131e-08|-1.32107
-3.30974e-08|-1.33451
-3.34802e-08|-1.34795
-3.38687e-08|-1.36139
-3.42678e-08|-1.37483
-3.46787e-08|-1.38827
-3.50982e-08|-1.40171
-3.55198e-08|-1.41515
-3.59363e-08|-1.42859
-3.63425e-08|-1.44203
-3.67369e-08|-1.45547
-3.71226e-08|-1.46891
-3.75057e-08|-1.48235
-3.78935e-08|-1.49579
-3.82914e-08|-1.50923
-3.87013e-08|-1.52267
-3.91204e-08|-1.53611
-3.95426e-08|-1.54955
-3.99608e-08|-1.56299
-4.03692e-08|-1.57643
-4.07658e-08|-1.58987
-4.11529e-08|-1.60331
-4.15365e-08|-1.61675
-4.19237e-08|-1.63019
-4.23205e-08|-1.64363
-4.27292e-08|-1.65707
-4.31478e-08|-1.67051
-4.35706e-08|-1.68395
-4.39903e-08|-1.69739
-4.44009e-08|-1.71083
-4.47997e-08|-1.72427
-4.51884e-08|-1.73771
-4.55725e-08|-1.75115
-4.59593e-08|-1.76459
-4.63551e-08|-1.77803
-4.67626e-08|-1.79147
-4.71806e-08|-1.80491
-4.76038e-08|-1.81835
-4.80249e-08|-1.83179
-4.84375e-08|-1.84523
-4.88385e-08|-1.85867
-4.9229e-08|-1.87211
-4.96139e-08|-1.88555
-5.00004e-08|-1.89899
-5.03951e-08|-1.91243
-5.08014e-08|-1.92587
-5.12187e-08|-1.93931
-5.16421e-08|-1.95275
-5.20645e-08|-1.96618
-5.24792e-08|-1.97962
-5.28824e-08|-1.99306
-5.32746e-08|-2.0065
-5.36605e-08|-2.01994
-5.40468e-08|-2.03338
-5.44406e-08|-2.04682
-5.48457e-08|-2.06026
-5.52622e-08|-2.0737
-5.56856e-08|-2.08714
-5.61091e-08|-2.10058
-5.65258e-08|-2.11402
-5.69313e-08|-2.12746
-5.73254e-08|-2.1409
-5.77123e-08|-2.15434
-5.80986e-08|-2.16778
-5.84915e-08|-2.18122
-5.88955e-08|-2.19466
-5.9311e-08|-2.2081
-5.97343e-08|-2.22154
-6.01588e-08|-2.23498
-6.05773e-08|-2.24842
-6.09851e-08|-2.26186
-6.13812e-08|-2.2753
-6.17693e-08|-2.28874
-6.21558e-08|-2.30218
